datetime,demand,plant,net_generation,coal,hydro,natural_gas,nuclear,other,solar,wind,total_interchange
20220125T07Z,40060.0,ERCO,46646.0,8619.0,8.0,23409.0,5141.0,201.0,6.0,9262.0,-67.0
20220125T06Z,41389.0,ERCO,44735.0,8043.0,8.0,21500.0,5142.0,200.0,0.0,9843.0,-65.0
20220125T05Z,43359.0,ERCO,41198.0,7227.0,8.0,17407.0,5142.0,140.0,0.0,11276.0,-140.0
20220125T04Z,45570.0,ERCO,38884.0,6697.0,8.0,14972.0,5142.0,133.0,0.0,11933.0,-241.0
20220125T03Z,47006.0,ERCO,37831.0,6005.0,8.0,14105.0,5142.0,147.0,0.0,12425.0,-269.0
20220125T02Z,47828.0,ERCO,37377.0,5849.0,8.0,13726.0,5141.0,124.0,0.0,12529.0,-266.0
20220125T01Z,48193.0,ERCO,37554.0,6141.0,8.0,13974.0,5139.0,118.0,0.0,12174.0,-171.0
20220125T00Z,46603.0,ERCO,37981.0,6612.0,8.0,15127.0,5139.0,131.0,0.0,10963.0,-254.0
20220124T23Z,45329.0,ERCO,39306.0,7436.0,8.0,16926.0,5139.0,145.0,0.0,9652.0,3.0
20220124T22Z,44916.0,ERCO,40955.0,8489.0,8.0,19180.0,5139.0,113.0,0.0,8025.0,-81.0
20220124T21Z,45364.0,ERCO,42746.0,9584.0,8.0,21646.0,5139.0,118.0,0.0,6251.0,-131.0
20220124T20Z,45880.0,ERCO,43451.0,10302.0,9.0,22602.0,5139.0,150.0,0.0,5248.0,-100.0
20220124T19Z,46344.0,ERCO,44107.0,10471.0,32.0,24069.0,5139.0,156.0,0.0,4239.0,7.0
20220124T18Z,46807.0,ERCO,43600.0,10669.0,32.0,24903.0,5139.0,114.0,9.0,2733.0,-109.0
20220124T17Z,46955.0,ERCO,41284.0,9479.0,32.0,23567.0,5139.0,178.0,1032.0,1858.0,5.0
20220124T16Z,46837.0,ERCO,39830.0,8690.0,33.0,20544.0,5138.0,124.0,3731.0,1571.0,7.0
20220124T15Z,46778.0,ERCO,39507.0,8040.0,32.0,19978.0,5136.0,112.0,4818.0,1390.0,7.0
20220124T14Z,46714.0,ERCO,39908.0,8264.0,8.0,19960.0,5117.0,128.0,4848.0,1582.0,7.0
20220124T13Z,44800.0,ERCO,41056.0,8934.0,8.0,20107.0,5139.0,130.0,5040.0,1697.0,8.0
20220124T12Z,41339.0,ERCO,42498.0,10178.0,8.0,20718.0,5139.0,121.0,4736.0,1598.0,15.0
20220124T11Z,39126.0,ERCO,44368.0,10429.0,8.0,22526.0,5139.0,108.0,4453.0,1704.0,322.0
20220124T10Z,38101.0,ERCO,46648.0,9867.0,41.0,25206.0,5138.0,105.0,3913.0,2377.0,409.0
20220124T09Z,37643.0,ERCO,48278.0,9995.0,8.0,26110.0,5138.0,139.0,3059.0,3829.0,247.0
20220124T08Z,37725.0,ERCO,48965.0,9998.0,9.0,26701.0,5139.0,125.0,1140.0,5854.0,-68.0
20220124T07Z,38235.0,ERCO,48340.0,10029.0,10.0,26585.0,5139.0,175.0,39.0,6364.0,-266.0
20220124T06Z,39303.0,ERCO,47176.0,9761.0,10.0,25116.0,5139.0,129.0,0.0,7022.0,-269.0
20220124T05Z,41036.0,ERCO,46035.0,9320.0,10.0,24064.0,5139.0,116.0,0.0,7386.0,-248.0
20220124T04Z,42877.0,ERCO,45233.0,8856.0,11.0,23464.0,5139.0,126.0,0.0,7638.0,-253.0
20220124T03Z,43552.0,ERCO,44934.0,8570.0,11.0,23555.0,5139.0,118.0,0.0,7540.0,-269.0
20220124T02Z,44100.0,ERCO,44888.0,8637.0,11.0,23802.0,5140.0,115.0,0.0,7182.0,-232.0
20220124T01Z,43709.0,ERCO,45072.0,8781.0,11.0,24076.0,5139.0,129.0,0.0,6935.0,-257.0
20220124T00Z,41279.0,ERCO,45652.0,9301.0,11.0,24017.0,5139.0,134.0,0.0,7050.0,-228.0
20220123T23Z,39823.0,ERCO,46450.0,10755.0,10.0,23500.0,5140.0,116.0,0.0,6929.0,-221.0
20220123T22Z,39500.0,ERCO,47477.0,11405.0,12.0,24888.0,5139.0,113.0,0.0,5920.0,-221.0
20220123T21Z,39900.0,ERCO,48266.0,11885.0,10.0,26807.0,5139.0,141.0,0.0,4284.0,-252.0
20220123T20Z,41048.0,ERCO,48705.0,11911.0,12.0,28149.0,5140.0,142.0,0.0,3351.0,-102.0
20220123T19Z,42482.0,ERCO,48500.0,11939.0,36.0,28439.0,5139.0,162.0,0.0,2785.0,-91.0
20220123T18Z,44045.0,ERCO,47774.0,11664.0,35.0,28359.0,5140.0,143.0,6.0,2428.0,22.0
20220123T17Z,46238.0,ERCO,45019.0,10570.0,36.0,26109.0,5140.0,183.0,613.0,2370.0,13.0
20220123T16Z,48030.0,ERCO,43488.0,9740.0,36.0,23855.0,5139.0,116.0,2377.0,2225.0,4.0
20220123T15Z,49034.0,ERCO,43404.0,9665.0,35.0,23238.0,5139.0,123.0,3305.0,1899.0,6.0
20220123T14Z,48607.0,ERCO,44236.0,9151.0,11.0,24228.0,5144.0,125.0,3912.0,1666.0,7.0
20220123T13Z,47446.0,ERCO,46002.0,8881.0,11.0,26148.0,5144.0,120.0,3967.0,1731.0,8.0
20220123T12Z,46284.0,ERCO,48448.0,9536.0,13.0,27571.0,5143.0,123.0,4136.0,1925.0,54.0
20220123T11Z,45487.0,ERCO,51106.0,10031.0,56.0,29722.0,5143.0,132.0,4107.0,1914.0,94.0
20220123T10Z,45203.0,ERCO,53563.0,10177.0,50.0,31374.0,5138.0,176.0,4359.0,2287.0,166.0
20220123T09Z,45121.0,ERCO,55988.0,10107.0,42.0,32577.0,5138.0,227.0,4777.0,3118.0,175.0
20220123T08Z,45330.0,ERCO,57912.0,10868.0,86.0,34666.0,5138.0,203.0,2250.0,4701.0,102.0
20220123T07Z,45880.0,ERCO,57900.0,10657.0,89.0,35455.0,5138.0,229.0,67.0,6263.0,-95.0
20220123T06Z,46671.0,ERCO,56262.0,10024.0,88.0,34339.0,5138.0,196.0,0.0,6478.0,-19.0
20220123T05Z,47699.0,ERCO,54329.0,10214.0,61.0,32337.0,5138.0,186.0,0.0,6393.0,154.0
20220123T04Z,48519.0,ERCO,52697.0,9709.0,17.0,30414.0,5138.0,176.0,0.0,7244.0,154.0
20220123T03Z,48807.0,ERCO,51707.0,9273.0,15.0,28909.0,5138.0,158.0,0.0,8214.0,159.0
20220123T02Z,48591.0,ERCO,51162.0,8994.0,15.0,27193.0,5137.0,130.0,0.0,9693.0,302.0
20220123T01Z,47752.0,ERCO,50981.0,8650.0,15.0,25570.0,5137.0,160.0,0.0,11448.0,305.0
20220123T00Z,45005.0,ERCO,51157.0,8851.0,39.0,23914.0,5138.0,166.0,0.0,13048.0,312.0
20220122T23Z,43484.0,ERCO,52269.0,10277.0,16.0,22309.0,5138.0,162.0,0.0,14367.0,629.0
20220122T22Z,43397.0,ERCO,53427.0,10713.0,16.0,22369.0,5138.0,163.0,0.0,15028.0,576.0
20220122T21Z,44229.0,ERCO,54391.0,10700.0,16.0,22929.0,5138.0,174.0,0.0,15433.0,637.0
20220122T20Z,45994.0,ERCO,54293.0,10910.0,17.0,23962.0,5138.0,170.0,0.0,14096.0,450.0
20220122T19Z,48394.0,ERCO,53935.0,10993.0,42.0,25725.0,5138.0,187.0,0.0,11851.0,624.0
20220122T18Z,51011.0,ERCO,52838.0,11120.0,42.0,27597.0,5138.0,161.0,18.0,8764.0,591.0
20220122T17Z,53397.0,ERCO,49343.0,9898.0,42.0,24953.0,5139.0,249.0,1838.0,7224.0,210.0
20220122T16Z,55813.0,ERCO,47832.0,7780.0,41.0,21288.0,5139.0,199.0,6053.0,7331.0,296.0
20220122T15Z,57809.0,ERCO,47942.0,7639.0,41.0,20588.0,5139.0,133.0,7168.0,7235.0,345.0
20220122T14Z,57995.0,ERCO,49067.0,8672.0,18.0,21454.0,5139.0,166.0,6854.0,6763.0,264.0
20220122T13Z,56282.0,ERCO,51195.0,10371.0,16.0,22670.0,5138.0,148.0,6705.0,6144.0,137.0
20220122T12Z,54174.0,ERCO,53647.0,10645.0,14.0,25048.0,5138.0,139.0,6621.0,6041.0,137.0
20220122T11Z,52543.0,ERCO,56813.0,11116.0,12.0,28739.0,5138.0,124.0,6573.0,5110.0,314.0
20220122T10Z,51548.0,ERCO,59318.0,11301.0,14.0,31455.0,5137.0,160.0,6557.0,4692.0,48.0
20220122T09Z,50860.0,ERCO,61193.0,11425.0,38.0,33885.0,5137.0,198.0,5911.0,4598.0,-115.0
20220122T08Z,50676.0,ERCO,62391.0,11482.0,83.0,37453.0,5137.0,187.0,2149.0,5901.0,-493.0
20220122T07Z,50845.0,ERCO,62609.0,11310.0,86.0,39956.0,5137.0,298.0,34.0,5788.0,-894.0
20220122T06Z,51639.0,ERCO,60802.0,11253.0,81.0,38501.0,5136.0,199.0,0.0,5632.0,-712.0
20220122T05Z,52850.0,ERCO,57648.0,11327.0,56.0,35304.0,5136.0,168.0,0.0,5658.0,-236.0
20220122T04Z,53754.0,ERCO,55282.0,11466.0,12.0,32871.0,5136.0,119.0,0.0,5678.0,-70.0
20220122T03Z,53843.0,ERCO,54098.0,11140.0,9.0,31567.0,5136.0,124.0,0.0,6124.0,-80.0
20220122T02Z,53311.0,ERCO,53480.0,10563.0,9.0,30687.0,5136.0,141.0,0.0,6944.0,-65.0
20220122T01Z,52247.0,ERCO,53632.0,10638.0,22.0,30464.0,5136.0,105.0,0.0,7267.0,-1.0
20220122T00Z,49133.0,ERCO,54166.0,11030.0,21.0,30907.0,5136.0,107.0,0.0,6965.0,-9.0
20220121T23Z,47536.0,ERCO,54968.0,11182.0,11.0,31640.0,5135.0,100.0,0.0,6900.0,-362.0
20220121T22Z,47597.0,ERCO,56858.0,11243.0,55.0,33427.0,5139.0,109.0,0.0,6884.0,-406.0
20220121T21Z,48804.0,ERCO,58991.0,11220.0,55.0,35013.0,5138.0,147.0,0.0,7417.0,-647.0
20220121T20Z,51059.0,ERCO,60651.0,11306.0,58.0,35552.0,5138.0,163.0,0.0,8434.0,-531.0
20220121T19Z,53512.0,ERCO,61103.0,11268.0,81.0,35079.0,5138.0,167.0,0.0,9370.0,-781.0
20220121T18Z,56500.0,ERCO,61258.0,11096.0,81.0,35022.0,5139.0,138.0,5.0,9777.0,-766.0
20220121T17Z,59271.0,ERCO,59791.0,10752.0,38.0,31580.0,5138.0,191.0,484.0,11609.0,-294.0
20220121T16Z,61309.0,ERCO,57799.0,10794.0,34.0,26437.0,5138.0,117.0,1645.0,13634.0,-311.0
20220121T15Z,62885.0,ERCO,56788.0,10646.0,32.0,23425.0,5138.0,112.0,2643.0,14791.0,-123.0
20220121T14Z,63504.0,ERCO,56666.0,10929.0,9.0,21843.0,5137.0,126.0,3371.0,15251.0,-188.0
20220121T13Z,61515.0,ERCO,57452.0,10886.0,9.0,21686.0,5137.0,95.0,3262.0,16376.0,-257.0
20220121T12Z,57885.0,ERCO,58406.0,11196.0,9.0,21482.0,5137.0,131.0,2895.0,17556.0,-119.0
20220121T11Z,55353.0,ERCO,59253.0,11366.0,9.0,21792.0,5137.0,120.0,2502.0,18327.0,-117.0
20220121T10Z,54179.0,ERCO,59435.0,11258.0,42.0,22123.0,5136.0,119.0,1743.0,19013.0,-117.0
20220121T09Z,53545.0,ERCO,59065.0,11224.0,11.0,21549.0,5138.0,113.0,1106.0,19925.0,-47.0
20220121T08Z,53632.0,ERCO,58022.0,10948.0,54.0,20249.0,5133.0,118.0,330.0,21189.0,35.0
20220121T07Z,54175.0,ERCO,56697.0,10522.0,54.0,18901.0,5133.0,126.0,8.0,21954.0,92.0
20220121T06Z,55331.0,ERCO,53756.0,9058.0,53.0,17209.0,5133.0,100.0,0.0,22205.0,276.0
20220121T05Z,57265.0,ERCO,49270.0,7401.0,52.0,14043.0,5133.0,98.0,0.0,22542.0,398.0
20220121T04Z,59639.0,ERCO,46113.0,6321.0,10.0,12109.0,5133.0,132.0,0.0,22408.0,410.0
20220121T03Z,61183.0,ERCO,44273.0,6362.0,7.0,10760.0,5133.0,102.0,0.0,21910.0,338.0
20220121T02Z,61885.0,ERCO,42936.0,6261.0,7.0,10039.0,5133.0,113.0,0.0,21383.0,248.0
20220121T01Z,62025.0,ERCO,42362.0,6764.0,8.0,9324.0,5133.0,111.0,0.0,21023.0,217.0
20220121T00Z,60085.0,ERCO,42313.0,7170.0,7.0,8834.0,5133.0,118.0,0.0,21052.0,174.0
20220120T23Z,58110.0,ERCO,42757.0,8516.0,6.0,8605.0,5131.0,91.0,0.0,20472.0,78.0
20220120T22Z,56911.0,ERCO,44312.0,9076.0,7.0,9598.0,5131.0,114.0,0.0,20393.0,162.0
20220120T21Z,56854.0,ERCO,46269.0,9189.0,8.0,10805.0,5131.0,118.0,0.0,21012.0,382.0
20220120T20Z,57709.0,ERCO,46852.0,9063.0,10.0,10659.0,5132.0,121.0,0.0,21865.0,229.0
20220120T19Z,58524.0,ERCO,47033.0,8677.0,33.0,10514.0,5132.0,159.0,0.0,22519.0,199.0
20220120T18Z,59369.0,ERCO,46656.0,8535.0,31.0,10412.0,5132.0,127.0,2.0,22410.0,67.0
20220120T17Z,59551.0,ERCO,44902.0,8247.0,30.0,9549.0,5132.0,134.0,403.0,21413.0,-2.0
20220120T16Z,59112.0,ERCO,43568.0,7933.0,29.0,8279.0,5133.0,96.0,927.0,21171.0,8.0
20220120T15Z,57987.0,ERCO,43105.0,7701.0,71.0,8064.0,5133.0,86.0,1820.0,20232.0,8.0
20220120T14Z,56605.0,ERCO,42882.0,7675.0,40.0,8403.0,5133.0,108.0,2628.0,18896.0,8.0
20220120T13Z,53480.0,ERCO,42614.0,7556.0,6.0,8304.0,5134.0,138.0,2858.0,18618.0,8.0
20220120T12Z,48871.0,ERCO,42218.0,7201.0,5.0,8516.0,5140.0,125.0,3039.0,18188.0,29.0
20220120T11Z,45703.0,ERCO,41942.0,6770.0,5.0,7690.0,5140.0,146.0,3285.0,18907.0,1.0
20220120T10Z,43935.0,ERCO,41791.0,6702.0,5.0,7562.0,5134.0,121.0,4430.0,17834.0,-39.0
20220120T09Z,42688.0,ERCO,41253.0,6702.0,5.0,7561.0,5134.0,111.0,5430.0,16306.0,-154.0
20220120T08Z,42145.0,ERCO,40666.0,7665.0,6.0,7986.0,5135.0,139.0,1885.0,17850.0,-188.0
20220120T07Z,42139.0,ERCO,40450.0,8477.0,6.0,8161.0,5135.0,152.0,28.0,18491.0,-103.0
20220120T06Z,42679.0,ERCO,38764.0,8163.0,7.0,7978.0,5135.0,149.0,0.0,17318.0,-176.0
20220120T05Z,44152.0,ERCO,35620.0,7385.0,6.0,6478.0,5135.0,136.0,0.0,16484.0,-125.0
20220120T04Z,45887.0,ERCO,33928.0,6174.0,6.0,5444.0,5135.0,140.0,0.0,17026.0,43.0
20220120T03Z,46623.0,ERCO,33453.0,5842.0,6.0,5307.0,5135.0,110.0,0.0,17057.0,151.0
20220120T02Z,46834.0,ERCO,33259.0,6615.0,6.0,5339.0,5135.0,119.0,0.0,16044.0,115.0
20220120T01Z,46588.0,ERCO,33640.0,6195.0,6.0,5500.0,5134.0,147.0,0.0,16656.0,154.0
20220120T00Z,44905.0,ERCO,34743.0,6681.0,7.0,5537.0,5134.0,133.0,0.0,17257.0,302.0
20220119T23Z,43560.0,ERCO,36357.0,7131.0,11.0,5568.0,5134.0,118.0,0.0,18401.0,413.0
20220119T22Z,43097.0,ERCO,38540.0,7972.0,11.0,6941.0,5134.0,119.0,0.0,18360.0,441.0
20220119T21Z,42874.0,ERCO,40731.0,8285.0,11.0,8173.0,5134.0,150.0,0.0,18968.0,561.0
20220119T20Z,42606.0,ERCO,41794.0,8638.0,11.0,10024.0,5134.0,114.0,0.0,17872.0,166.0
20220119T19Z,42190.0,ERCO,42434.0,9651.0,11.0,11393.0,5135.0,130.0,0.0,16115.0,-16.0
20220119T18Z,41941.0,ERCO,42701.0,9739.0,11.0,12471.0,5137.0,161.0,6.0,15181.0,-32.0
20220119T17Z,41831.0,ERCO,41333.0,6987.0,11.0,10596.0,5137.0,242.0,962.0,17395.0,7.0
20220119T16Z,41408.0,ERCO,41073.0,5383.0,10.0,7981.0,5137.0,137.0,3164.0,19262.0,221.0
20220119T15Z,40855.0,ERCO,40928.0,5163.0,9.0,7342.0,5137.0,108.0,3491.0,19678.0,302.0
20220119T14Z,40553.0,ERCO,40978.0,5124.0,10.0,7356.0,5138.0,125.0,3379.0,19846.0,374.0
20220119T13Z,38941.0,ERCO,41230.0,5183.0,10.0,7435.0,5140.0,140.0,3414.0,19911.0,426.0
20220119T12Z,35745.0,ERCO,41761.0,5324.0,10.0,7509.0,5143.0,120.0,3632.0,20017.0,475.0
20220119T11Z,33886.0,ERCO,42639.0,5526.0,40.0,7879.0,5143.0,126.0,5077.0,18847.0,373.0
20220119T10Z,33303.0,ERCO,43709.0,6330.0,44.0,8879.0,5143.0,147.0,5609.0,17565.0,229.0
20220119T09Z,33145.0,ERCO,45422.0,8414.0,32.0,10152.0,5141.0,146.0,4679.0,16856.0,295.0
20220119T08Z,33486.0,ERCO,47382.0,8680.0,32.0,10895.0,5138.0,135.0,1971.0,20527.0,497.0
20220119T07Z,34443.0,ERCO,48464.0,8635.0,32.0,12115.0,5138.0,175.0,39.0,22329.0,496.0
20220119T06Z,35943.0,ERCO,46819.0,7720.0,32.0,11485.0,5138.0,190.0,0.0,22263.0,364.0
20220119T05Z,38099.0,ERCO,43068.0,7432.0,8.0,9390.0,5138.0,127.0,0.0,20958.0,379.0
20220119T04Z,40170.0,ERCO,40576.0,7027.0,8.0,7882.0,5138.0,124.0,0.0,20398.0,435.0
20220119T03Z,41628.0,ERCO,39378.0,6793.0,8.0,7079.0,5138.0,116.0,0.0,20244.0,364.0
20220119T02Z,42451.0,ERCO,38733.0,6339.0,8.0,6863.0,5138.0,118.0,0.0,20267.0,217.0
20220119T01Z,42733.0,ERCO,38721.0,6420.0,8.0,6842.0,5138.0,113.0,0.0,20199.0,271.0
20220119T00Z,41326.0,ERCO,39163.0,6780.0,33.0,6845.0,5138.0,112.0,0.0,20255.0,301.0
20220118T23Z,40852.0,ERCO,39743.0,7293.0,13.0,6977.0,5138.0,128.0,0.0,20193.0,-71.0
20220118T22Z,40626.0,ERCO,41412.0,7600.0,12.0,8470.0,5138.0,135.0,0.0,20047.0,-80.0
20220118T21Z,40603.0,ERCO,43056.0,7810.0,12.0,10048.0,5138.0,144.0,0.0,19903.0,-37.0
20220118T20Z,40805.0,ERCO,43913.0,8096.0,13.0,11175.0,5138.0,178.0,0.0,19314.0,-45.0
20220118T19Z,41286.0,ERCO,44041.0,8202.0,12.0,11780.0,5138.0,197.0,0.0,18711.0,-183.0
20220118T18Z,42264.0,ERCO,43537.0,8070.0,12.0,13798.0,5138.0,126.0,12.0,16375.0,-200.0
20220118T17Z,43478.0,ERCO,41208.0,6930.0,12.0,14552.0,5137.0,183.0,1302.0,13093.0,-217.0
20220118T16Z,45126.0,ERCO,40215.0,5335.0,12.0,12920.0,5138.0,167.0,3903.0,12739.0,-262.0
20220118T15Z,46885.0,ERCO,40310.0,5602.0,11.0,12422.0,5138.0,113.0,5547.0,11475.0,-27.0
20220118T14Z,47966.0,ERCO,40727.0,6325.0,11.0,13059.0,5138.0,131.0,6404.0,9664.0,0.0
20220118T13Z,46454.0,ERCO,41632.0,7485.0,11.0,14513.0,5138.0,126.0,6388.0,7964.0,-6.0
20220118T12Z,42688.0,ERCO,43056.0,8024.0,11.0,16752.0,5138.0,128.0,6469.0,6527.0,-57.0
20220118T11Z,40140.0,ERCO,45094.0,8545.0,26.0,18565.0,5138.0,108.0,6703.0,6011.0,96.0
20220118T10Z,39013.0,ERCO,47503.0,9155.0,81.0,21339.0,5139.0,137.0,6982.0,4659.0,139.0
20220118T09Z,38516.0,ERCO,50340.0,9979.0,35.0,24461.0,5138.0,137.0,6571.0,4008.0,133.0
20220118T08Z,38450.0,ERCO,52541.0,10514.0,78.0,28757.0,5138.0,127.0,2641.0,5295.0,-332.0
20220118T07Z,38862.0,ERCO,53048.0,10385.0,78.0,32229.0,5138.0,141.0,71.0,5006.0,-542.0
20220118T06Z,39814.0,ERCO,51130.0,10153.0,73.0,30552.0,5137.0,137.0,0.0,5075.0,-372.0
20220118T05Z,41493.0,ERCO,48789.0,10196.0,11.0,27908.0,5138.0,134.0,0.0,5380.0,244.0
20220118T04Z,43094.0,ERCO,46198.0,9816.0,8.0,25437.0,5138.0,111.0,0.0,5685.0,190.0
20220118T03Z,43958.0,ERCO,44518.0,9654.0,8.0,23792.0,5138.0,106.0,0.0,5816.0,-62.0
20220118T02Z,44225.0,ERCO,43583.0,9728.0,8.0,23049.0,5138.0,96.0,0.0,5565.0,-53.0
20220118T01Z,43738.0,ERCO,43286.0,9588.0,8.0,22927.0,5137.0,98.0,0.0,5529.0,97.0
20220118T00Z,41425.0,ERCO,43271.0,9452.0,32.0,23183.0,5138.0,101.0,0.0,5366.0,95.0
20220117T23Z,40478.0,ERCO,43243.0,9503.0,12.0,22587.0,5138.0,119.0,0.0,5882.0,-254.0
20220117T22Z,40338.0,ERCO,43929.0,10043.0,12.0,23344.0,5138.0,134.0,0.0,5256.0,-351.0
20220117T21Z,40727.0,ERCO,45066.0,10232.0,13.0,25343.0,5138.0,127.0,0.0,4215.0,17.0
20220117T20Z,41638.0,ERCO,45155.0,10548.0,12.0,25973.0,5138.0,150.0,0.0,3332.0,52.0
20220117T19Z,43114.0,ERCO,44831.0,10679.0,14.0,26133.0,5138.0,196.0,0.0,2663.0,40.0
20220117T18Z,44998.0,ERCO,43180.0,10428.0,12.0,25509.0,5139.0,134.0,2.0,1957.0,-330.0
20220117T17Z,47364.0,ERCO,40609.0,9092.0,12.0,22752.0,5139.0,218.0,1535.0,1864.0,-394.0
20220117T16Z,50206.0,ERCO,39708.0,7271.0,12.0,18162.0,5139.0,127.0,5947.0,3050.0,189.0
20220117T15Z,52873.0,ERCO,40010.0,6763.0,12.0,16903.0,5139.0,119.0,7180.0,3893.0,310.0
20220117T14Z,53590.0,ERCO,40611.0,6782.0,13.0,16705.0,5139.0,126.0,7049.0,4792.0,85.0
20220117T13Z,51503.0,ERCO,42503.0,7610.0,13.0,17848.0,5139.0,147.0,6783.0,4972.0,502.0
20220117T12Z,48545.0,ERCO,44610.0,8326.0,13.0,20008.0,5139.0,119.0,6782.0,4222.0,554.0
20220117T11Z,46006.0,ERCO,47031.0,8807.0,8.0,21677.0,5139.0,110.0,7018.0,4269.0,506.0
20220117T10Z,44580.0,ERCO,49487.0,9521.0,45.0,21911.0,5138.0,145.0,7290.0,5440.0,387.0
20220117T09Z,43636.0,ERCO,51513.0,9804.0,35.0,21580.0,5138.0,162.0,6846.0,7945.0,-55.0
20220117T08Z,43189.0,ERCO,52648.0,10668.0,79.0,23933.0,5138.0,122.0,2662.0,10044.0,-356.0
20220117T07Z,43176.0,ERCO,52332.0,10840.0,79.0,26062.0,5138.0,139.0,61.0,10011.0,-503.0
20220117T06Z,43498.0,ERCO,50867.0,10598.0,81.0,25573.0,5138.0,141.0,0.0,9331.0,-453.0
20220117T05Z,44281.0,ERCO,49481.0,10776.0,12.0,23556.0,5138.0,125.0,0.0,9883.0,-416.0
20220117T04Z,45050.0,ERCO,48490.0,10741.0,9.0,22870.0,5137.0,100.0,0.0,9632.0,-338.0
20220117T03Z,45101.0,ERCO,47794.0,10689.0,9.0,22424.0,5137.0,105.0,0.0,9427.0,-415.0
20220117T02Z,44787.0,ERCO,47497.0,11186.0,8.0,21731.0,5137.0,100.0,0.0,9333.0,-394.0
20220117T01Z,43507.0,ERCO,47623.0,11212.0,9.0,21270.0,5137.0,101.0,0.0,9895.0,-418.0
20220117T00Z,41004.0,ERCO,48115.0,10964.0,29.0,21196.0,5137.0,114.0,0.0,10681.0,-415.0
20220116T23Z,39520.0,ERCO,49364.0,10741.0,14.0,21453.0,5136.0,112.0,0.0,11907.0,-200.0
20220116T22Z,39700.0,ERCO,50626.0,10854.0,15.0,20874.0,5135.0,121.0,0.0,13632.0,-191.0
20220116T21Z,40526.0,ERCO,51923.0,10852.0,14.0,20289.0,5134.0,144.0,0.0,15493.0,-190.0
20220116T20Z,42001.0,ERCO,52658.0,10825.0,17.0,19324.0,5134.0,170.0,0.0,17186.0,-191.0
20220116T19Z,44055.0,ERCO,53103.0,10904.0,17.0,18608.0,5134.0,194.0,0.0,18247.0,-34.0
20220116T18Z,46524.0,ERCO,53415.0,10306.0,13.0,17132.0,5133.0,190.0,2.0,20638.0,419.0
20220116T17Z,49100.0,ERCO,51517.0,8187.0,13.0,14400.0,5134.0,220.0,728.0,22846.0,511.0
20220116T16Z,51568.0,ERCO,49896.0,7670.0,13.0,12051.0,5132.0,119.0,2165.0,22742.0,615.0
20220116T15Z,53004.0,ERCO,48992.0,7603.0,13.0,10927.0,5132.0,118.0,2415.0,22783.0,399.0
20220116T14Z,52836.0,ERCO,49125.0,8025.0,13.0,10178.0,5130.0,107.0,2684.0,22988.0,605.0
20220116T13Z,51321.0,ERCO,49437.0,8404.0,13.0,9906.0,5128.0,117.0,2806.0,23062.0,667.0
20220116T12Z,49897.0,ERCO,49709.0,8686.0,12.0,9886.0,5129.0,134.0,2713.0,23149.0,629.0
20220116T11Z,48828.0,ERCO,49964.0,9123.0,34.0,9865.0,5128.0,115.0,2698.0,22999.0,645.0
20220116T10Z,48209.0,ERCO,49449.0,9133.0,71.0,9592.0,5129.0,130.0,2483.0,22912.0,298.0
20220116T09Z,47892.0,ERCO,48590.0,9465.0,33.0,8768.0,5129.0,130.0,2127.0,22942.0,217.0
20220116T08Z,48041.0,ERCO,46801.0,8552.0,34.0,8323.0,5128.0,153.0,830.0,23782.0,233.0
20220116T07Z,48532.0,ERCO,44276.0,7833.0,34.0,6979.0,5127.0,149.0,14.0,24140.0,7.0
20220116T06Z,49564.0,ERCO,41802.0,6698.0,33.0,5848.0,5128.0,132.0,0.0,23958.0,251.0
20220116T05Z,50818.0,ERCO,39546.0,5807.0,9.0,4894.0,5127.0,116.0,0.0,23589.0,407.0
20220116T04Z,52114.0,ERCO,37948.0,5183.0,7.0,4291.0,5127.0,135.0,0.0,23196.0,561.0
20220116T03Z,52849.0,ERCO,36790.0,5014.0,7.0,4235.0,5125.0,131.0,0.0,22275.0,403.0
20220116T02Z,53138.0,ERCO,36233.0,4443.0,8.0,4209.0,5126.0,145.0,0.0,22302.0,428.0
20220116T01Z,52999.0,ERCO,35997.0,4520.0,8.0,4201.0,5125.0,108.0,0.0,22035.0,307.0
20220116T00Z,51006.0,ERCO,36354.0,5051.0,32.0,4155.0,5125.0,117.0,0.0,21876.0,253.0
20220115T23Z,49281.0,ERCO,37693.0,5575.0,9.0,4178.0,5125.0,122.0,0.0,22681.0,506.0
20220115T22Z,48594.0,ERCO,38873.0,6115.0,9.0,4392.0,5127.0,148.0,0.0,23079.0,456.0
20220115T21Z,48520.0,ERCO,40065.0,6671.0,11.0,5061.0,5128.0,146.0,0.0,23041.0,300.0
20220115T20Z,48770.0,ERCO,40936.0,6829.0,11.0,5633.0,5128.0,167.0,0.0,23165.0,114.0
20220115T19Z,49080.0,ERCO,41257.0,6669.0,10.0,6591.0,5128.0,207.0,0.0,22650.0,-237.0
20220115T18Z,49318.0,ERCO,41801.0,8057.0,9.0,8191.0,5128.0,128.0,2.0,20290.0,-216.0
20220115T17Z,49151.0,ERCO,40815.0,8055.0,8.0,9220.0,5129.0,154.0,911.0,17345.0,-196.0
20220115T16Z,48372.0,ERCO,40892.0,7474.0,8.0,7774.0,5129.0,147.0,3846.0,16515.0,149.0
20220115T15Z,46568.0,ERCO,40907.0,7072.0,7.0,7533.0,5130.0,114.0,5017.0,16031.0,250.0
