datetime,forecast_demand,plant
20210507T05Z,39873,ERCO
20210507T04Z,43156,ERCO
20210507T03Z,45998,ERCO
20210507T02Z,47308,ERCO
20210507T01Z,48355,ERCO
20210507T00Z,50363,ERCO
20210506T23Z,51038,ERCO
20210506T22Z,50771,ERCO
20210506T21Z,49644,ERCO
20210506T20Z,48063,ERCO
20210506T19Z,46076,ERCO
20210506T18Z,44261,ERCO
20210506T17Z,42472,ERCO
20210506T16Z,40713,ERCO
20210506T15Z,38953,ERCO
20210506T14Z,37595,ERCO
20210506T13Z,36519,ERCO
20210506T12Z,35193,ERCO
20210506T11Z,32848,ERCO
20210506T10Z,31550,ERCO
20210506T09Z,31422,ERCO
20210506T08Z,31993,ERCO
20210506T07Z,33442,ERCO
20210506T06Z,35333,ERCO
20210506T05Z,37611,ERCO
20210506T04Z,40625,ERCO
20210506T03Z,43402,ERCO
20210506T02Z,44415,ERCO
20210506T01Z,44925,ERCO
20210506T00Z,46626,ERCO
20210505T23Z,47474,ERCO
20210505T22Z,47123,ERCO
20210505T21Z,46338,ERCO
20210505T20Z,45174,ERCO
20210505T19Z,43563,ERCO
20210505T18Z,42240,ERCO
20210505T17Z,40560,ERCO
20210505T16Z,39394,ERCO
20210505T15Z,37988,ERCO
20210505T14Z,37378,ERCO
20210505T13Z,36799,ERCO
20210505T12Z,35515,ERCO
20210505T11Z,32973,ERCO
20210505T10Z,31842,ERCO
20210505T09Z,31715,ERCO
20210505T08Z,32158,ERCO
20210505T07Z,33545,ERCO
20210505T06Z,35287,ERCO
20210505T05Z,38115,ERCO
20210505T04Z,41160,ERCO
20210505T03Z,44356,ERCO
20210505T02Z,45743,ERCO
20210505T01Z,45829,ERCO
20210505T00Z,46690,ERCO
20210504T23Z,46962,ERCO
20210504T22Z,47322,ERCO
20210504T21Z,46927,ERCO
20210504T20Z,46767,ERCO
20210504T19Z,46134,ERCO
20210504T18Z,45440,ERCO
20210504T17Z,44959,ERCO
20210504T16Z,43987,ERCO
20210504T15Z,42778,ERCO
20210504T14Z,41820,ERCO
20210504T13Z,41202,ERCO
20210504T12Z,39753,ERCO
20210504T11Z,37085,ERCO
20210504T10Z,36105,ERCO
20210504T09Z,36055,ERCO
20210504T08Z,36701,ERCO
20210504T07Z,38356,ERCO
20210504T06Z,40441,ERCO
20210504T05Z,43557,ERCO
20210504T04Z,47651,ERCO
20210504T03Z,51375,ERCO
20210504T02Z,53270,ERCO
20210504T01Z,54460,ERCO
20210504T00Z,56341,ERCO
20210503T23Z,58094,ERCO
20210503T22Z,58139,ERCO
20210503T21Z,57688,ERCO
20210503T20Z,56394,ERCO
20210503T19Z,53959,ERCO
20210503T18Z,51460,ERCO
20210503T17Z,49076,ERCO
20210503T16Z,46465,ERCO
20210503T15Z,43874,ERCO
20210503T14Z,41459,ERCO
20210503T13Z,40278,ERCO
20210503T12Z,38463,ERCO
20210503T11Z,35788,ERCO
20210503T10Z,34503,ERCO
20210503T09Z,34073,ERCO
20210503T08Z,34714,ERCO
20210503T07Z,35927,ERCO
20210503T06Z,37775,ERCO
20210503T05Z,40526,ERCO
20210503T04Z,43396,ERCO
20210503T03Z,45706,ERCO
20210503T02Z,46751,ERCO
20210503T01Z,46951,ERCO
20210503T00Z,47973,ERCO
20210502T23Z,48056,ERCO
20210502T22Z,47395,ERCO
20210502T21Z,45975,ERCO
20210502T20Z,44263,ERCO
20210502T19Z,42655,ERCO
20210502T18Z,41280,ERCO
20210502T17Z,39554,ERCO
20210502T16Z,37740,ERCO
20210502T15Z,35696,ERCO
20210502T14Z,33714,ERCO
20210502T13Z,32044,ERCO
20210502T12Z,31486,ERCO
20210502T11Z,31000,ERCO
20210502T10Z,30822,ERCO
20210502T09Z,31120,ERCO
20210502T08Z,31771,ERCO
20210502T07Z,32968,ERCO
20210502T06Z,34314,ERCO
20210502T05Z,36388,ERCO
20210502T04Z,38163,ERCO
20210502T03Z,39373,ERCO
20210502T02Z,39507,ERCO
20210502T01Z,39032,ERCO
20210502T00Z,39372,ERCO
20210501T23Z,39712,ERCO
20210501T22Z,39577,ERCO
20210501T21Z,39544,ERCO
20210501T20Z,39278,ERCO
20210501T19Z,38818,ERCO
20210501T18Z,38907,ERCO
20210501T17Z,38529,ERCO
20210501T16Z,37674,ERCO
20210501T15Z,36663,ERCO
20210501T14Z,35199,ERCO
20210501T13Z,33639,ERCO
20210501T12Z,32817,ERCO
20210501T11Z,32110,ERCO
20210501T10Z,31762,ERCO
20210501T09Z,31971,ERCO
20210501T08Z,32554,ERCO
20210501T07Z,33871,ERCO
20210501T06Z,35147,ERCO
20210501T05Z,37089,ERCO
20210501T04Z,39404,ERCO
20210501T03Z,41306,ERCO
20210501T02Z,41562,ERCO
20210501T01Z,41679,ERCO
20210501T00Z,41760,ERCO
20210430T23Z,42377,ERCO
20210430T22Z,42908,ERCO
20210430T21Z,43090,ERCO
20210430T20Z,43022,ERCO
20210430T19Z,43108,ERCO
20210430T18Z,42944,ERCO
20210430T17Z,42535,ERCO
20210430T16Z,42081,ERCO
20210430T15Z,41171,ERCO
20210430T14Z,40190,ERCO
20210430T13Z,39526,ERCO
20210430T12Z,37918,ERCO
20210430T11Z,35815,ERCO
20210430T10Z,34473,ERCO
20210430T09Z,34314,ERCO
20210430T08Z,34633,ERCO
20210430T07Z,35685,ERCO
20210430T06Z,37429,ERCO
20210430T05Z,39017,ERCO
20210430T04Z,41891,ERCO
20210430T03Z,44705,ERCO
20210430T02Z,45788,ERCO
20210430T01Z,46004,ERCO
20210430T00Z,46470,ERCO
20210429T23Z,47217,ERCO
20210429T22Z,47585,ERCO
20210429T21Z,47227,ERCO
20210429T20Z,47092,ERCO
20210429T19Z,46765,ERCO
20210429T18Z,46002,ERCO
20210429T17Z,45267,ERCO
20210429T16Z,44224,ERCO
20210429T15Z,42831,ERCO
20210429T14Z,41707,ERCO
20210429T13Z,40951,ERCO
20210429T12Z,39829,ERCO
20210429T11Z,37104,ERCO
20210429T10Z,35727,ERCO
20210429T09Z,35833,ERCO
20210429T08Z,36293,ERCO
20210429T07Z,37533,ERCO
20210429T06Z,39520,ERCO
20210429T05Z,42403,ERCO
20210429T04Z,45655,ERCO
20210429T03Z,48669,ERCO
20210429T02Z,50456,ERCO
20210429T01Z,50970,ERCO
20210429T00Z,52120,ERCO
20210428T23Z,53475,ERCO
20210428T22Z,53411,ERCO
20210428T21Z,52566,ERCO
20210428T20Z,51944,ERCO
20210428T19Z,50468,ERCO
20210428T18Z,48958,ERCO
20210428T17Z,47599,ERCO
20210428T16Z,45503,ERCO
20210428T15Z,43565,ERCO
20210428T14Z,42230,ERCO
20210428T13Z,41157,ERCO
20210428T12Z,39850,ERCO
20210428T11Z,37076,ERCO
20210428T10Z,35645,ERCO
20210428T09Z,35767,ERCO
20210428T08Z,36350,ERCO
20210428T07Z,37090,ERCO
20210428T06Z,38956,ERCO
20210428T05Z,41664,ERCO
20210428T04Z,44706,ERCO
20210428T03Z,46863,ERCO
20210428T02Z,48108,ERCO
20210428T01Z,47898,ERCO
20210428T00Z,48881,ERCO
20210427T23Z,50132,ERCO
20210427T22Z,49838,ERCO
20210427T21Z,49917,ERCO
20210427T20Z,48883,ERCO
20210427T19Z,47478,ERCO
20210427T18Z,46336,ERCO
20210427T17Z,44658,ERCO
20210427T16Z,43435,ERCO
20210427T15Z,42216,ERCO
20210427T14Z,40822,ERCO
20210427T13Z,39568,ERCO
20210427T12Z,38358,ERCO
20210427T11Z,36210,ERCO
20210427T10Z,34921,ERCO
20210427T09Z,34629,ERCO
20210427T08Z,35310,ERCO
20210427T07Z,36176,ERCO
20210427T06Z,38075,ERCO
20210427T05Z,39581,ERCO
20210427T04Z,42713,ERCO
20210427T03Z,45958,ERCO
20210427T02Z,47232,ERCO
20210427T01Z,48008,ERCO
20210427T00Z,49284,ERCO
20210426T23Z,50397,ERCO
20210426T22Z,50265,ERCO
20210426T21Z,48762,ERCO
20210426T20Z,47368,ERCO
20210426T19Z,45508,ERCO
20210426T18Z,44468,ERCO
20210426T17Z,42551,ERCO
20210426T16Z,40780,ERCO
20210426T15Z,39310,ERCO
20210426T14Z,37549,ERCO
20210426T13Z,36686,ERCO
20210426T12Z,35184,ERCO
20210426T11Z,32889,ERCO
20210426T10Z,31580,ERCO
20210426T09Z,31008,ERCO
20210426T08Z,31322,ERCO
20210426T07Z,32489,ERCO
20210426T06Z,34267,ERCO
20210426T05Z,38006,ERCO
20210426T04Z,41098,ERCO
20210426T03Z,43724,ERCO
20210426T02Z,45042,ERCO
20210426T01Z,44953,ERCO
20210426T00Z,45977,ERCO
20210425T23Z,46129,ERCO
20210425T22Z,45431,ERCO
20210425T21Z,44237,ERCO
20210425T20Z,42792,ERCO
20210425T19Z,41138,ERCO
20210425T18Z,39518,ERCO
20210425T17Z,38099,ERCO
20210425T16Z,36477,ERCO
20210425T15Z,34734,ERCO
20210425T14Z,32705,ERCO
20210425T13Z,31847,ERCO
20210425T12Z,30730,ERCO
20210425T11Z,30476,ERCO
20210425T10Z,30392,ERCO
20210425T09Z,30708,ERCO
20210425T08Z,31392,ERCO
20210425T07Z,32613,ERCO
20210425T06Z,34413,ERCO
20210425T05Z,36243,ERCO
20210425T04Z,38605,ERCO
20210425T03Z,40811,ERCO
20210425T02Z,42037,ERCO
20210425T01Z,42313,ERCO
20210425T00Z,43550,ERCO
20210424T23Z,44221,ERCO
20210424T22Z,43831,ERCO
20210424T21Z,43218,ERCO
20210424T20Z,42443,ERCO
20210424T19Z,41354,ERCO
20210424T18Z,40405,ERCO
20210424T17Z,39353,ERCO
20210424T16Z,38093,ERCO
20210424T15Z,36415,ERCO
20210424T14Z,34217,ERCO
20210424T13Z,33081,ERCO
20210424T12Z,31996,ERCO
20210424T11Z,31248,ERCO
20210424T10Z,30952,ERCO
20210424T09Z,31263,ERCO
20210424T08Z,31999,ERCO
20210424T07Z,33210,ERCO
20210424T06Z,34966,ERCO
20210424T05Z,37416,ERCO
20210424T04Z,39865,ERCO
20210424T03Z,41328,ERCO
20210424T02Z,42629,ERCO
20210424T01Z,42194,ERCO
20210424T00Z,42654,ERCO
20210423T23Z,43128,ERCO
20210423T22Z,43484,ERCO
20210423T21Z,42816,ERCO
20210423T20Z,42576,ERCO
20210423T19Z,42321,ERCO
20210423T18Z,41690,ERCO
20210423T17Z,40892,ERCO
20210423T16Z,40214,ERCO
20210423T15Z,39073,ERCO
20210423T14Z,38056,ERCO
20210423T13Z,37040,ERCO
20210423T12Z,35501,ERCO
20210423T11Z,32809,ERCO
20210423T10Z,31362,ERCO
20210423T09Z,31148,ERCO
20210423T08Z,31459,ERCO
20210423T07Z,31816,ERCO
20210423T06Z,33296,ERCO
20210423T05Z,35598,ERCO
20210423T04Z,37968,ERCO
20210423T03Z,39697,ERCO
20210423T02Z,40914,ERCO
20210423T01Z,40001,ERCO
20210423T00Z,39937,ERCO
20210422T23Z,40147,ERCO
20210422T22Z,40085,ERCO
20210422T21Z,40100,ERCO
20210422T20Z,39876,ERCO
20210422T19Z,39912,ERCO
20210422T18Z,39601,ERCO
20210422T17Z,39234,ERCO
20210422T16Z,39485,ERCO
20210422T15Z,39484,ERCO
20210422T14Z,39387,ERCO
20210422T13Z,39270,ERCO
20210422T12Z,37610,ERCO
20210422T11Z,34486,ERCO
20210422T10Z,32531,ERCO
20210422T09Z,31985,ERCO
20210422T08Z,32226,ERCO
20210422T07Z,32531,ERCO
20210422T06Z,33588,ERCO
20210422T05Z,35950,ERCO
20210422T04Z,38122,ERCO
20210422T03Z,40002,ERCO
20210422T02Z,40838,ERCO
20210422T01Z,39861,ERCO
20210422T00Z,39601,ERCO
20210421T23Z,39629,ERCO
20210421T22Z,39411,ERCO
20210421T21Z,39066,ERCO
20210421T20Z,38785,ERCO
20210421T19Z,39007,ERCO
20210421T18Z,39180,ERCO
20210421T17Z,39576,ERCO
20210421T16Z,40292,ERCO
20210421T15Z,40505,ERCO
20210421T14Z,41175,ERCO
20210421T13Z,40612,ERCO
20210421T12Z,38601,ERCO
20210421T11Z,35746,ERCO
20210421T10Z,33631,ERCO
20210421T09Z,32904,ERCO
20210421T08Z,32976,ERCO
20210421T07Z,33494,ERCO
20210421T06Z,34508,ERCO
20210421T05Z,36257,ERCO
20210421T04Z,38630,ERCO
20210421T03Z,41147,ERCO
20210421T02Z,42268,ERCO
20210421T01Z,41887,ERCO
20210421T00Z,42448,ERCO
20210420T23Z,42709,ERCO
20210420T22Z,42453,ERCO
20210420T21Z,41846,ERCO
20210420T20Z,41222,ERCO
20210420T19Z,40368,ERCO
20210420T18Z,39532,ERCO
20210420T17Z,38909,ERCO
20210420T16Z,38450,ERCO
20210420T15Z,37505,ERCO
20210420T14Z,36928,ERCO
20210420T13Z,37010,ERCO
20210420T12Z,35571,ERCO
20210420T11Z,32436,ERCO
20210420T10Z,30828,ERCO
20210420T09Z,30248,ERCO
20210420T08Z,30421,ERCO
20210420T07Z,31244,ERCO
20210420T06Z,32450,ERCO
20210420T05Z,34202,ERCO
20210420T04Z,36823,ERCO
20210420T03Z,38734,ERCO
20210420T02Z,39753,ERCO
20210420T01Z,39397,ERCO
20210420T00Z,39727,ERCO
20210419T23Z,40458,ERCO
20210419T22Z,40088,ERCO
20210419T21Z,39970,ERCO
20210419T20Z,39706,ERCO
20210419T19Z,39399,ERCO
20210419T18Z,38806,ERCO
20210419T17Z,38293,ERCO
20210419T16Z,38571,ERCO
20210419T15Z,38484,ERCO
20210419T14Z,38843,ERCO
20210419T13Z,39069,ERCO
20210419T12Z,36685,ERCO
20210419T11Z,33585,ERCO
20210419T10Z,31567,ERCO
20210419T09Z,30514,ERCO
20210419T08Z,30363,ERCO
20210419T07Z,30937,ERCO
20210419T06Z,31878,ERCO
20210419T05Z,33759,ERCO
20210419T04Z,36006,ERCO
20210419T03Z,37945,ERCO
20210419T02Z,38414,ERCO
20210419T01Z,37361,ERCO
20210419T00Z,37261,ERCO
20210418T23Z,36801,ERCO
20210418T22Z,35931,ERCO
20210418T21Z,36044,ERCO
20210418T20Z,35814,ERCO
20210418T19Z,35620,ERCO
20210418T18Z,36297,ERCO
20210418T17Z,36129,ERCO
20210418T16Z,36305,ERCO
20210418T15Z,35853,ERCO
20210418T14Z,35094,ERCO
20210418T13Z,33945,ERCO
20210418T12Z,33024,ERCO
20210418T11Z,32060,ERCO
20210418T10Z,31335,ERCO
20210418T09Z,31572,ERCO
20210418T08Z,32079,ERCO
20210418T07Z,32896,ERCO
20210418T06Z,33769,ERCO
20210418T05Z,34574,ERCO
20210418T04Z,36121,ERCO
20210418T03Z,37572,ERCO
20210418T02Z,37756,ERCO
20210418T01Z,37174,ERCO
20210418T00Z,37552,ERCO
20210417T23Z,37357,ERCO
20210417T22Z,37109,ERCO
20210417T21Z,37123,ERCO
20210417T20Z,37407,ERCO
20210417T19Z,37254,ERCO
20210417T18Z,38281,ERCO
20210417T17Z,38454,ERCO
20210417T16Z,38163,ERCO
20210417T15Z,37263,ERCO
20210417T14Z,35609,ERCO
20210417T13Z,34462,ERCO
20210417T12Z,33408,ERCO
20210417T11Z,32229,ERCO
20210417T10Z,31878,ERCO
20210417T09Z,32340,ERCO
20210417T08Z,33035,ERCO
20210417T07Z,33857,ERCO
20210417T06Z,35550,ERCO
20210417T05Z,37696,ERCO
20210417T04Z,39570,ERCO
20210417T03Z,41270,ERCO
20210417T02Z,42274,ERCO
20210417T01Z,42502,ERCO
20210417T00Z,43165,ERCO
20210416T23Z,43657,ERCO
20210416T22Z,42929,ERCO
20210416T21Z,42442,ERCO
20210416T20Z,41758,ERCO
20210416T19Z,41505,ERCO
20210416T18Z,41124,ERCO
20210416T17Z,40663,ERCO
20210416T16Z,40018,ERCO
20210416T15Z,38937,ERCO
20210416T14Z,37989,ERCO
20210416T13Z,37069,ERCO
20210416T12Z,35889,ERCO
20210416T11Z,33390,ERCO
20210416T10Z,32032,ERCO
20210416T09Z,31457,ERCO
20210416T08Z,31996,ERCO
20210416T07Z,32900,ERCO
20210416T06Z,34384,ERCO
20210416T05Z,36595,ERCO
20210416T04Z,38941,ERCO
20210416T03Z,40892,ERCO
20210416T02Z,42106,ERCO
20210416T01Z,41610,ERCO
20210416T00Z,41928,ERCO
20210415T23Z,42058,ERCO
20210415T22Z,41708,ERCO
20210415T21Z,41881,ERCO
20210415T20Z,41591,ERCO
20210415T19Z,41507,ERCO
20210415T18Z,41254,ERCO
20210415T17Z,41116,ERCO
20210415T16Z,40607,ERCO
20210415T15Z,40328,ERCO
20210415T14Z,39411,ERCO
20210415T13Z,38730,ERCO
20210415T12Z,37376,ERCO
20210415T11Z,34719,ERCO
20210415T10Z,33320,ERCO
20210415T09Z,33070,ERCO
20210415T08Z,33790,ERCO
20210415T07Z,34700,ERCO
20210415T06Z,36403,ERCO
20210415T05Z,37346,ERCO
20210415T04Z,40190,ERCO
20210415T03Z,42615,ERCO
20210415T02Z,43737,ERCO
20210415T01Z,43733,ERCO
20210415T00Z,44672,ERCO
20210414T23Z,45577,ERCO
20210414T22Z,45625,ERCO
20210414T21Z,45051,ERCO
20210414T20Z,44478,ERCO
20210414T19Z,43699,ERCO
20210414T18Z,43023,ERCO
20210414T17Z,41343,ERCO
20210414T16Z,40476,ERCO
20210414T15Z,39679,ERCO
20210414T14Z,39002,ERCO
20210414T13Z,38278,ERCO
20210414T12Z,37266,ERCO
20210414T11Z,34685,ERCO
20210414T10Z,33316,ERCO
20210414T09Z,33219,ERCO
20210414T08Z,33503,ERCO
20210414T07Z,34767,ERCO
20210414T06Z,36563,ERCO
20210414T05Z,38497,ERCO
20210414T04Z,41089,ERCO
20210414T03Z,43618,ERCO
20210414T02Z,44882,ERCO
20210414T01Z,44769,ERCO
20210414T00Z,45640,ERCO
20210413T23Z,46316,ERCO
20210413T22Z,46233,ERCO
20210413T21Z,45573,ERCO
20210413T20Z,45006,ERCO
20210413T19Z,44458,ERCO
20210413T18Z,43370,ERCO
20210413T17Z,42126,ERCO
20210413T16Z,41173,ERCO
20210413T15Z,39947,ERCO
20210413T14Z,38900,ERCO
20210413T13Z,38163,ERCO
20210413T12Z,36918,ERCO
20210413T11Z,34289,ERCO
20210413T10Z,32998,ERCO
20210413T09Z,32914,ERCO
20210413T08Z,33486,ERCO
20210413T07Z,34938,ERCO
20210413T06Z,36988,ERCO
20210413T05Z,39339,ERCO
20210413T04Z,42431,ERCO
20210413T03Z,45840,ERCO
20210413T02Z,47485,ERCO
20210413T01Z,47835,ERCO
20210413T00Z,49345,ERCO
20210412T23Z,49878,ERCO
20210412T22Z,49938,ERCO
20210412T21Z,49331,ERCO
20210412T20Z,47944,ERCO
20210412T19Z,46096,ERCO
20210412T18Z,44552,ERCO
20210412T17Z,42550,ERCO
20210412T16Z,41311,ERCO
20210412T15Z,39662,ERCO
20210412T14Z,38319,ERCO
20210412T13Z,36862,ERCO
20210412T12Z,35340,ERCO
20210412T11Z,32977,ERCO
20210412T10Z,31625,ERCO
20210412T09Z,31241,ERCO
20210412T08Z,32087,ERCO
20210412T07Z,33363,ERCO
20210412T06Z,35143,ERCO
20210412T05Z,37281,ERCO
20210412T04Z,40666,ERCO
20210412T03Z,43341,ERCO
20210412T02Z,44726,ERCO
20210412T01Z,44834,ERCO
20210412T00Z,45686,ERCO
20210411T23Z,45907,ERCO
20210411T22Z,45332,ERCO
20210411T21Z,43890,ERCO
20210411T20Z,42129,ERCO
20210411T19Z,40240,ERCO
20210411T18Z,38095,ERCO
20210411T17Z,36162,ERCO
20210411T16Z,34961,ERCO
20210411T15Z,33520,ERCO
20210411T14Z,31606,ERCO
20210411T13Z,30533,ERCO
20210411T12Z,30191,ERCO
20210411T11Z,29524,ERCO
20210411T10Z,29412,ERCO
20210411T09Z,29649,ERCO
20210411T08Z,30240,ERCO
20210411T07Z,31464,ERCO
20210411T06Z,33119,ERCO
20210411T05Z,34449,ERCO
20210411T04Z,36905,ERCO
20210411T03Z,39060,ERCO
20210411T02Z,40719,ERCO
20210411T01Z,41012,ERCO
20210411T00Z,42179,ERCO
20210410T23Z,42782,ERCO
20210410T22Z,41931,ERCO
20210410T21Z,41624,ERCO
20210410T20Z,40776,ERCO
20210410T19Z,39889,ERCO
20210410T18Z,39130,ERCO
20210410T17Z,37685,ERCO
20210410T16Z,36691,ERCO
20210410T15Z,35737,ERCO
20210410T14Z,34613,ERCO
20210410T13Z,33493,ERCO
20210410T12Z,32344,ERCO
20210410T11Z,31367,ERCO
20210410T10Z,30930,ERCO
20210410T09Z,31554,ERCO
20210410T08Z,32450,ERCO
20210410T07Z,33901,ERCO
20210410T06Z,36279,ERCO
20210410T05Z,40424,ERCO
20210410T04Z,43580,ERCO
20210410T03Z,46753,ERCO
20210410T02Z,48468,ERCO
20210410T01Z,49606,ERCO
20210410T00Z,51232,ERCO
20210409T23Z,52985,ERCO
20210409T22Z,53291,ERCO
20210409T21Z,52431,ERCO
20210409T20Z,50821,ERCO
20210409T19Z,49033,ERCO
20210409T18Z,46850,ERCO
20210409T17Z,44498,ERCO
20210409T16Z,42508,ERCO
20210409T15Z,40895,ERCO
20210409T14Z,39411,ERCO
20210409T13Z,38056,ERCO
20210409T12Z,36428,ERCO
20210409T11Z,34836,ERCO
20210409T10Z,33852,ERCO
20210409T09Z,33752,ERCO
20210409T08Z,34221,ERCO
20210409T07Z,35449,ERCO
20210409T06Z,37831,ERCO
20210409T05Z,40274,ERCO
20210409T04Z,43639,ERCO
20210409T03Z,46872,ERCO
20210409T02Z,48497,ERCO
20210409T01Z,49528,ERCO
20210409T00Z,50631,ERCO
20210408T23Z,51853,ERCO
20210408T22Z,51437,ERCO
20210408T21Z,50038,ERCO
20210408T20Z,48210,ERCO
20210408T19Z,46467,ERCO
20210408T18Z,43815,ERCO
20210408T17Z,42120,ERCO
20210408T16Z,40001,ERCO
20210408T15Z,38612,ERCO
20210408T14Z,37501,ERCO
20210408T13Z,36864,ERCO
20210408T12Z,35235,ERCO
20210408T11Z,33460,ERCO
20210408T10Z,32086,ERCO
20210408T09Z,31859,ERCO
20210408T08Z,32326,ERCO
20210408T07Z,33227,ERCO
20210408T06Z,34937,ERCO
20210408T05Z,38411,ERCO
20210408T04Z,41348,ERCO
20210408T03Z,44221,ERCO
20210408T02Z,46031,ERCO
20210408T01Z,46339,ERCO
20210408T00Z,47503,ERCO
20210407T23Z,48486,ERCO
20210407T22Z,47680,ERCO
20210407T21Z,46649,ERCO
20210407T20Z,45501,ERCO
20210407T19Z,44930,ERCO
20210407T18Z,43574,ERCO
20210407T17Z,42642,ERCO
20210407T16Z,41292,ERCO
20210407T15Z,39996,ERCO
20210407T14Z,38756,ERCO
20210407T13Z,37967,ERCO
20210407T12Z,36812,ERCO
20210407T11Z,34514,ERCO
20210407T10Z,33357,ERCO
20210407T09Z,33200,ERCO
20210407T08Z,33840,ERCO
20210407T07Z,34811,ERCO
20210407T06Z,36605,ERCO
20210407T05Z,38502,ERCO
20210407T04Z,41272,ERCO
20210407T03Z,44108,ERCO
20210407T02Z,45692,ERCO
20210407T01Z,45874,ERCO
20210407T00Z,46934,ERCO
20210406T23Z,47275,ERCO
20210406T22Z,46973,ERCO
20210406T21Z,44926,ERCO
20210406T20Z,43849,ERCO
20210406T19Z,42830,ERCO
20210406T18Z,41843,ERCO
20210406T17Z,40636,ERCO
20210406T16Z,39483,ERCO
20210406T15Z,38218,ERCO
20210406T14Z,37242,ERCO
20210406T13Z,37107,ERCO
20210406T12Z,35006,ERCO
20210406T11Z,32372,ERCO
20210406T10Z,31199,ERCO
20210406T09Z,31106,ERCO
20210406T08Z,31230,ERCO
20210406T07Z,32145,ERCO
20210406T06Z,33538,ERCO
20210406T05Z,36021,ERCO
20210406T04Z,38744,ERCO
20210406T03Z,41237,ERCO
20210406T02Z,42576,ERCO
20210406T01Z,42139,ERCO
20210406T00Z,42591,ERCO
20210405T23Z,42839,ERCO
20210405T22Z,42557,ERCO
20210405T21Z,41844,ERCO
20210405T20Z,41171,ERCO
20210405T19Z,40360,ERCO
20210405T18Z,39618,ERCO
20210405T17Z,38845,ERCO
20210405T16Z,38002,ERCO
20210405T15Z,37052,ERCO
20210405T14Z,36177,ERCO
20210405T13Z,35540,ERCO
20210405T12Z,34044,ERCO
20210405T11Z,31163,ERCO
20210405T10Z,29664,ERCO
20210405T09Z,29195,ERCO
20210405T08Z,29404,ERCO
20210405T07Z,30326,ERCO
20210405T06Z,31528,ERCO
20210405T05Z,33282,ERCO
20210405T04Z,35568,ERCO
20210405T03Z,37560,ERCO
20210405T02Z,38438,ERCO
20210405T01Z,37824,ERCO
20210405T00Z,37776,ERCO
20210404T23Z,37421,ERCO
20210404T22Z,36850,ERCO
20210404T21Z,36142,ERCO
20210404T20Z,35726,ERCO
20210404T19Z,35406,ERCO
20210404T18Z,35090,ERCO
20210404T17Z,34612,ERCO
20210404T16Z,33917,ERCO
20210404T15Z,32918,ERCO
20210404T14Z,31455,ERCO
20210404T13Z,30223,ERCO
20210404T12Z,29359,ERCO
20210404T11Z,28673,ERCO
20210404T10Z,28608,ERCO
20210404T09Z,28743,ERCO
20210404T08Z,29208,ERCO
20210404T07Z,30093,ERCO
20210404T06Z,31354,ERCO
20210404T05Z,33274,ERCO
20210404T04Z,34976,ERCO
20210404T03Z,36472,ERCO
20210404T02Z,37191,ERCO
20210404T01Z,36354,ERCO
20210404T00Z,36216,ERCO
20210403T23Z,36143,ERCO
20210403T22Z,35750,ERCO
20210403T21Z,35513,ERCO
20210403T20Z,35402,ERCO
20210403T19Z,35573,ERCO
20210403T18Z,35854,ERCO
20210403T17Z,35946,ERCO
20210403T16Z,35904,ERCO
20210403T15Z,35345,ERCO
20210403T14Z,34206,ERCO
20210403T13Z,33091,ERCO
20210403T12Z,31755,ERCO
20210403T11Z,30474,ERCO
20210403T10Z,30087,ERCO
20210403T09Z,30030,ERCO
20210403T08Z,30442,ERCO
20210403T07Z,31187,ERCO
20210403T06Z,32364,ERCO
20210403T05Z,33627,ERCO
20210403T04Z,35504,ERCO
20210403T03Z,36411,ERCO
20210403T02Z,37055,ERCO
20210403T01Z,36228,ERCO
20210403T00Z,36524,ERCO
20210402T23Z,36484,ERCO
20210402T22Z,36341,ERCO
20210402T21Z,36290,ERCO
20210402T20Z,36088,ERCO
20210402T19Z,36247,ERCO
20210402T18Z,36739,ERCO
20210402T17Z,37251,ERCO
20210402T16Z,38064,ERCO
20210402T15Z,39175,ERCO
20210402T14Z,38842,ERCO
20210402T13Z,38477,ERCO
20210402T12Z,36527,ERCO
20210402T11Z,34228,ERCO
20210402T10Z,32404,ERCO
20210402T09Z,31637,ERCO
20210402T08Z,31848,ERCO
20210402T07Z,31916,ERCO
20210402T06Z,32658,ERCO
20210402T05Z,34893,ERCO
20210402T04Z,37057,ERCO
20210402T03Z,38418,ERCO
20210402T02Z,39160,ERCO
20210402T01Z,37616,ERCO
20210402T00Z,37161,ERCO
20210401T23Z,36753,ERCO
20210401T22Z,36789,ERCO
20210401T21Z,36560,ERCO
20210401T20Z,36677,ERCO
20210401T19Z,37307,ERCO
20210401T18Z,38080,ERCO
20210401T17Z,38868,ERCO
20210401T16Z,39667,ERCO
20210401T15Z,40817,ERCO
20210401T14Z,41170,ERCO
20210401T13Z,40952,ERCO
20210401T12Z,38725,ERCO
20210401T11Z,35688,ERCO
20210401T10Z,33247,ERCO
20210401T09Z,32297,ERCO
20210401T08Z,32425,ERCO
20210401T07Z,32817,ERCO
20210401T06Z,33629,ERCO
20210401T05Z,35831,ERCO
20210401T04Z,37712,ERCO
20210401T03Z,39402,ERCO
20210401T02Z,40145,ERCO
20210401T01Z,38711,ERCO
20210401T00Z,38894,ERCO
20210331T23Z,38854,ERCO
20210331T22Z,38704,ERCO
20210331T21Z,38900,ERCO
20210331T20Z,39612,ERCO
